id,user_id,hotel_id,post_content,status
739,557141548,197455960317138,"Had great fun during my stay here. Thanks Yen, Trang &amp; Huong for making our stay here so much more enjoyable!  ",1
740,557602357,525045287564418," A healthy dose of Hanoi Vodka, a mix of sprite and Bia Larue.   #  Sparuka  !   smile emoticon     #  TGIF   here's to halfway on the road to Saigon.   #  alcoholicsynonymous ",1
741,559701552,262929017175213,How do you know when it’s time to take a day off and declare your own holiday?/ Lúc nào thì ta biết nên nghỉ phép một ngày và lên kế hoạch đi chơi nhỉ?,1
742,560328184,387811564616084,"As I sit here across from the reception desk I want you to know how pleased we are with this hotel.  Right in the heart of old town two blocks from the lake, puppet theatre and easy walk-about. Staff are exceptional as they extend themselves to  our every need. Buffet breakfast is large and varied every day; rooms spotless. can't think of a downside for the room rate. We've check out other hotels in the area that we had looked at online, but we've got the quiet sweet spot of Hanoi.",1
743,560865560,255163191262710, Can I have breakfast rate and airport transfer rate?,1
744,562107436,189209361267196,Amazing staff.. Excellent breakfast to start the day!,1
745,562731671,718546104840255,Thank you for a wonderful stay!,1
746,563447350,485786431445960, Cuối tuần lên núi tĩnh tâm  #  jwmarriott     #  lookingforwardtoApril ,1
747,567639722,164636565409,What is included in an Invitation to Chime bar Grand Opening Ceremony tonight?,1
748,567881642,1571612506414924,"Thanks to Wendy and the team at Blue Sea Villas: our second time booking Los Saguaros at Desert Springs with you, excellent service and another perfect holiday. We'll see you again soon I'm sure!",1
749,568453772,164636565409, Thank you for inviting me to your special day.. It is a very special gift for me to see your smile.. May happiness stays with you and Anh Do now and forever.    #  bestfriend     #  wedding     #  vietnam     #  gift     #  happiness     #  hanoi     #  sheraton     #  agiftforafriend ,1
750,568907779,276309149200455,Thank you for our stay in March - you made our time in Hoi An extra special.,1
751,571847011,640106616045345, I really love this corner  ,1
752,572681818,145402922137228," You must visit this place, it's Really beautiful...",1
753,572688330,485786431445960,   #  chào   nhé   #  hẹngặplại ,1
754,572748752,262929017175213, Brekkie time   smile emoticon ,1
755,577166753,117843318367122," Good morning, Vietnam! Who doesn't love a breakfast buffet?     ",1
756,579329006,255163191262710,may I have a look at the pool view?,1
757,579510443,323940062859,I just spent my Birthday here yesterday &amp; it was AWESOME!!!! ,1
758,589163717821389,482696451814053,"Chọi trâu Hải Lựu, Lễ Hội chùa Hương... là 2 trong những lễ hội độc đáo nhất miền Bắc vào dịp Tết đến xuân về",1
759,594046532,209473922596356,Wonderful breakfast..,1
760,597146296,485786431445960," Các chuyên gia tư vấn thật nhiệt tình, các cặp đôi ai cũng vui! Thông điệp của Marry đã truyền tải đúng, dù mệt điên đảo nhưng hạnh phúc bộn phần   heart emoticon ",1
761,597158056,164636565409,Đi ăn cưới Anh Hiếu Chị My,1
762,597159672,1070723119658555, Information board     ,1
763,597242430,164636565409, Thỉnh thoảng bầu cũng phải đi chặt chém tí chứ    ,1
764,597288001,164636565409,"I've just enjoyed a fabulous Burns Supper at your hotel. BUT my bag went missing. Gorgeous clutch purse with my iphone in it, it was under my chair, but then it wasn't.",0
765,604043617,485786431445960,"WOW what a wonderful hotel - one of the best ever. FABULOUS staff, great comfort, just wonderful. You should all be so proud. Brilliant.",1
766,604352258,179109095503730, My favourite hotel with great customer services and facilities! All the best to you!     ,1
767,604416219,255163191262710,Colourful lobby..,1
768,604690424,485786431445960,"Life as my camera phone sees it. Hanoi, Vietnam.",1
769,606263044,525045287564418,"Hi! One question, if I come by the sleeping bus then drop me off around 6:00am in the very early morning. Reception open from 8:00. What can I do??  ...Many thx..",1
770,607524369,255163191262710, Thank you  Connected Agency,1
771,607690973,164636565409, Super cool wedding   heart emoticon   Xúc động phát khóc rồi chú rể  Hoang Le,1
772,608918160,307887762562072,Happy Midsommer everyone!,1
773,609526805,1430101293925015, Hi Tony and team.  We left our camera with you today at reception.  I've sent you an email about collecting it... Please reply.  Sharmaine &amp;  Andrew Mc Laughlin,1
774,612054864,1571612506414924, Sad to be leaving another amazing family holiday in Mojacar. Thank you all at Blue Sea Villas for looking after us from start to finish. Pleasure to deal with as always. Will be back soon hopefully!! ,1
775,613149597,560665447322079," wow, beautifull homestay  ",1
776,616389253,117843318367122,Very much looking forward to our stay in October for my sisters Birthday.,1
777,617939584,488793507836932," Thank you so much for making our stay in Hanoi the best one during our Vietnam travels.  My Tran  -- I love you so much, thanks for being an amazing hostess and person and for always being so generous with us.  We will strongly recommend this hotel to all of our friends and family in years to come!  ",1
778,619245722,620354171357517, Made to order gift basket from Marszie's Food Creations.,1
779,619516641,525045287564418,Thanks guys for an awesome time,1
780,621461534,1417201508570124,Hi. Can you tell me the name of the coffee shop you take people to for egg coffee on your walking tour? I want to recommend it to a friend. Thanks!,1
781,623857835,273791662667573,Sớm bình minh trên Sầm Sơn.,1
782,625412604,1571612506414924,"Just wanted to say a massive THANK YOU to Wendy and her team at BSV for being awesome. We're renting a property through BSV long term and she made the whole process very easy, transparent, quick and professional. Their response time to any issues with the property is faster than Super Man's. Also we were treated like an old friends when we needed a favor. Once again, thank you! Lidia &amp; Justin",1
783,626230593,133247926884581, Back in Lisbon I have written the review as promised! Thank you again to all of you for a lovely and warm hotel in Ha Noi! Miss it already!  ,1
784,627855714,323940062859,"I have been a few times now and I was just there for my birthday, I will be returning very soon!  The rainforest shower is one of my favorite parts.",1
785,630827820,1754686718089742," Henri!! we're out photo lol.... we are coming back September next year, can't wait to be treated to your great hospitality again  ",1
786,631178940,204758482905250,Nice!,1
787,633358264,189209361267196," Dear Team At Golden Sun Suites, THANK YOU For Your Awesome Service During Our Stay With You On 25th and 27th February  ",1
788,633680595,485786431445960, Good morning Vietnam!,1
789,635232580,1070723119658555, Best place in Vietnam  ,1
790,636447456,1417201508570124," Thanks for a great walking tour Ly,  Linh",1
791,637809334,151462301571537, Just left here - very sad,0
792,638367946,135121083347092,ThankU ever so much for looking after us when we recently stayed in your hotel. All the staff were amazing &amp; helped organise some fabulous tours for us. Very friendly &amp; professional. Our room was superb &amp; we will highly recommend your hotel to all our friends. Joyce &amp; Laurie.,1
793,641357072659000,641357072659000,Chào mừng đoàn khách Trung Quốc thứ 5 đến với Big Home,1
794,641594020,340415042822036,"Tank you Green House we realy like our stay at your place. Wonderful personal, great breakfast and nice room. We can highly recomend this place.",1
795,642272889,1571612506414924,"Had a wonderful time at Casa Kapalua, through BSV! Really wonderful, home from home, thanks Wendy! In fact so good, we've booked for next year!",1
796,643283287,186513324707814,We had a marvellous stay thank you. Would recommend the following rooms highly...501 and 601. Mr and Mrs Taylor stayed 28th Feb to 6 March,1
797,643465696,485786431445960,From a recent wedding athe JW Marriott by Mott Visuals Weddings. ,1
798,643904839,151462301571537,"Great place, stayed there in November 2012. Cute little pedestrian street at the front entrance.",1
799,645358707,197455960317138,"Hi my friends !! We' ve spent an amazing days with you, tahnk uoi very much for all !!!",1
800,647118489,164636565409,Ăn thì ngon mà chả biết nó là cái món mịe giề... :);););););););,1
801,648394067,151462301571537,Thank You for a great stay at Elegance Ruby,1
802,649708508,325201384355552, Great people,1
803,652325621,117843318367122, Beards and boyfriend jeans in Hanoi on the  library rooftop ,1
804,653345209,613106885433101,Thank you Ha for the wonderful breakfast and friendliness! This is a beautiful place to stay!,1
805,653416471,276309149200455,Some morning relax,1
806,655172095,359837074208336,"Hello Lan, just recommended your place to two people who are travelling to Hanoi from Edmonton. Hope they stay with you.",1
807,656139243,338116306284202,It's take 3 years from my first staying in this hotel in Hanoi. Good choice for your business trip,1
808,656318525,1571612506414924,"Great afternoon supporting Pink Ribbon Day on Mojacar Playa, Blue Sea Villas family &amp; friends had a fabulous time &amp; super to see so much local support for such a great cause! Xxx",1
809,656638695,262929017175213,Do you offer shuttle service from the Hanoi Airport?,1
810,656949253,186513324707814,None of the hotel's email addresses are working and they also not responding on their web booking.,0
811,657577034,116431445169619, cant wait to see all the lovely staff when we go back in october 2015  ,1
812,658266848,972516892810156,Thank you Marvellous!  One of the best hotel teams I've ever encountered in my travels.,1
813,658820244,116431445169619,"Had a great stay,friendly and helpful staff",1
814,659896565,485786431445960,"hotels are important to me, especially so are the bathrooms. imagine how integral it is to soak in the bathtub and rinse away all the tiredness from a whole day of walking and shopping; just like this",1
815,661108051,64407053782,"Enjoyed enormously the Emeraude cruise with cooking classes, mountain climbing, Indochina movie, tai chi classes, etc. What a programme and the full moon over the southern sea. Fabulous! ",1
816,662821668,579557175450439, We really enjoyed our stay at your hotel. Thanks again for the upgrade and all the good services  ,1
817,665043999,189209361267196," Thank you Anna, Jessi, Eric and all the staff at GSS!  It was so great coming back to Hanoi after each of our adventures and knowing we would see you guys! Your friendliness and assistance will always be remembered.  We will definitely recommend you to any of our friends travelling here. We will miss you",1
818,667012212,485786431445960, Good Luck Tomorrow!!,1
819,670229629,189209361267196,Thank you all !,1
820,671637305,197455960317138, Excellent service. Had to write a review on trip advisor.,1
821,674142110,718546104840255, Hard to believe this was a year ago. Miss you all and we will be back  ,1
822,674228765,164636565409,Do you have any special for Sunday dinner buffet?,1
823,674332250,355318834582376," To Ms. Thuy, thanks a lot for the help. I really do appreciate it. I'm not back in Singapore. I missed Hanoi and would love to visit again..     ",1
824,676045630,347931698701255,Nice place and friendly welcoming desk !,1
825,676969286,676182542434442,"The best place to stay in Hanoi. Icon Cua Dong was perfect, The hotel its pretty, clean, safety, quite and central and the staff was the better....",1
826,679856409,198671470204480,When are you opening ??,1
827,679857783,640106616045345,Best staff in hanoi. Gonna miss you guys. Thank you so much for yesterday's party,1
828,681585295,323940062859,any new spur of the moment specials?,1
829,681629855,507883129272451,   #  best     #  friednoodles   in town!!!   #  vietnamese     #  streetfood ,1
830,681800078,313922805328424," Avairable wifi all rooms , yet???",1
831,682828917,485786431445960,....All I can say is WOW...,1
832,685466798,219178058280346," Toast with bacon, ham, fried egg, chicken and slice tomato.  The taste is so balance. I finished all fries before taking photo.  LOL   #  businesstrip     #  vietnam     #  hanoi     #  clubsandwich ",1
833,685544941563482,846411715409993,"Fusion Suites, Danang Beach is one of our favourite places to reenergise ourselves after a hectic week. The views here are great for watching the sunset!",1
834,685612081,1571612506414924,Blue Sea Villas are truly first class. Wendy and Linda and their team are friendly and extremely professional. Nothing is too much trouble whatever the time of day. Mojacar is a great place to Holiday and Blue Sea Villas are the best people to help you enjoy your holiday.,1
835,688588538,211476462290972,thank you guys for this amazing experience!,1
836,688771028,235635661555, Good Morning Vietnam.      #  memories     #  robinwilliams     #  classic ,1
837,689960383,664463123648005,"Hello Eden, I lost my handbag last night. Please can you tell me if it's been handed in. Thank you!",1
838,697246515,133247926884581,one for the album.. you guys made us feel so much at home!,1
839,697965990,309608585839366,It was awesome karaoke new year party 2014! Thanks a lot member of the tour and Mr.T!!!,1
840,701122224,255163191262710, *isn't this mike a bit low?*     #  PressConference     #  CounterTrafficking     #  TraffickinginPersons     #  UNVietNam     #  IOMVietNam ,0
841,702230968,503706833117673,Happy Birthday HM.. Wish you more success in coming years..,1
842,702914274,133247926884581,I have booked two rooms at Hanoi 3B hotel from 4-9 Nov. Can an airport transfer be arranged and how much will it cost for round trip?,0
843,704810717,502860436485487,Rooms clean and maintained well. Staff courteous and friendly. Very helpful and anticipate what guest might need.  Location is good with lots of eating places around.,1
844,706029134,1409331422645274,"We had a great stay last week, thanks to all you guys",1
845,708210272,409365015795275," Tried to share this before, loved my stay here, Canh you're so cool! All the best to everyone there  ",1
846,709353332,157752174347327,Happy Holi Cosy Hotel! thank you so much! ,1
847,709383569,64407053782, greatest cruise in Halong Bay ever!  ,1
848,710909363,1424009947843059, The best place in Danang sweet couple,1
849,711488071,513785732037204,We loved our stay at your beautiful home.  Thank you for everything and we hope to see you again someday!  ,1
850,713202413,485786431445960,when will you have the soft/grand opening?,1
851,713552341,184373381695254,Hello. What is a good way to inquire about reservations?,1
852,714266983,126883330726174,MERRY CHRISTMAS !,1
853,714615825,135121083347092,"What a nice hotel and wonderfull staff! Loved to stay there! Clean and beautiful rooms, great breakfast and in a perfect spot in the city! Special thanks to wonderfull Jan! She is so helpfull and sweet! Keep up the good work! Hope to see you one Day again! Kisses from the Amsterdam Girls!",1
854,715662584,120190574818017,   #  lux ,1
855,716577320,525045287564418,So sorry I forgot to checkout. I still have your key. Can I send it back to you?,0
856,716769670,189209361267196," We're back in germany now. It was a great choice to stay one week in this wonderful hotel! Thanks a lot for this amazing time. And Anna... Think at the dirty face    Xoxo,  Philipp",1
857,716836713,929778327061583,"This one, maybe check it out ?",1
858,718433901,286655988047387, View this morning. Another weekend destination unlocked. Thank you @jetstarasia for launching flights to   #  danang   just in time for my birthday weekend.   #  vietnam     #  hoian     #  ricepaddy ,1
859,720240338,1070723119658555," First retro Bike ride, ",1
860,720430898,1017426538344910," It's official I have eaten too much cake. Cooking class surprised me with cake, then hotel, now sneaky @travelshlut snuck one into the restaurant we went for dinner. All were wonderful surprises",1
861,725320859,303758469717843,Thank you for hosting us! Hanoi is beautiful and so are the people.,1
862,725418040,117843318367122, Nice design and simple.I make it Love for special wedding in her garden.     #  huynguyendesigner     #  weddingdress     #  dearsummer     #  floweroftheday ,1
863,725672435,164636565409,"Looking for 2-3 Established Business Professionals/Entrepreneurs in Hanoi &amp; throughout Vietnam, as my US based Health &amp; Well Being Company is in the midst of expanding there. Fantastic Full Time &amp; Part Time Rewarding Opportunities available, please private message me for information, thank you. ",1
864,729517485,1470515046537744, Nice living in your home,1
865,730821905,153977564805074,"Looking forward to our stay at your Hotel, from 6th to 10th April 2015 as well as our trip to Halong Bay which you organized for us. Manie &amp; Lorette - Mossel Bay, South Africa.",1
866,731351005,204758482905250," Hi There, I'm interested in your cruse, can you tell me what's on your menu. i don't eat sea food.",1
867,731790416,1452357201686673,Tour by East West Villas!,1
868,732065203,151462301571537,I've stayed here twice in the last 12 months. Very nice hotel but it's the staff that really makes it special.,1
869,732890816,370071059683160," Kai and Beck just want to say thank you so much for your loving care and beautiful food. We both have enjoyed our 11 day stay here and we would recommend this hotel to anyone that is visiting the Hanoi area, for even a quick snack at the cafe. We can not wait to come back and visit our spectacular family in the not so distant future and be loved again. ",1
870,736168196419997,135121083347092," Car and shuttle bus rental in Halong with the best quality and services,   1 day, 2 days and 1 night trip Cruise ship rental in Halong bay with professional  services.   please contact: +84949313246,  dulichhalong24h.com",1
871,736739561,429764810466649," Our favourite hotel ever, anywhere in world. No exaggeration. This boutique hotel beats the glitzy 5 star ones hands down. Personal and genuinely friendly service. Location, location, location in the Old Quarter of Hanoi - can I say more! We just kept coming back to it like boomerangs while in Vietnam recently. Our home away from home. Thank you  Thuy Nguyen",1
872,737102332,1583057775263020,Happy birthday Diamond Sea,1
873,739857048,370071059683160,Marcie Jones and I had a wonderful stay here.  Thank you to all the staff at the Artisan and of course thank you Dzung.  Looking forward to the new menu.  Xxx,1
874,743055672,705451069470296, It's times like these we're over tired and feel like we're drunk. Necessary ice skating trip to use all of our energy!   #  thekidsneedanap     #  moveoverBeyonce     #  twobigturds ,0
875,746308263,1424009947843059,could you please send me the hotel email address?,1
876,746630521,189209361267196,Thank you. .. such lovely and sincere people... see u again,1
877,755384364,1673394289542542,"We stayed at Finnegan's in January - would be happy to post a review, but not sure where to do it. Please advise?? Thank you! Kevin and Marilynn Quigley. Exceptional service, excellent facilities!",1
878,757989588,956082517750796,We had a great time at your cooking lesson!,1
879,759985296,323940062859,Will you be running any Facebook specials again soon?,1
880,760598751,164636565409," Good service is not stemmed from fear or complaints, it is from the desire to make your guests happy! Thank you for making my parents anniversary so memorable!   #  SPG     #  SheratonHanoi ",1
881,761232209,276309149200455," It was so nice staying with us.  Very lovely souvenir,you can be proud of your country and people.  good luck.",1
882,761806612,1571612506414924,We 'used' Blue Sea Villas recently to find a rental in Mojacar and Wendy could not have been more attentive and helpful. Excellent agency!,1
883,762693603,347931698701255,"Rất ấn tượng về một Aucoeur d'hanoi xinh xắn nằm giữa khu phố cổ, càng ấm áp hơn bởi phong cách phục vụ của người Tràng An lịch thiệp mà không xa cách, sang trọng mà vẫn ấm tình người.",1
884,764534674,1486141631617711,Lovely hotel in the heart of every thing. Lovely friendly staff. Lovely food. Lovely modern rooms. Defo recommend it.,1
885,764944916896895,1470426779871002," ARE YOU A HOTEL OR RESORT SEARCHING INTERNS FOR FREE?    We provide a direct contact with international students, to offer high quality internships. Students4all is a professional service for hotels without any costs.    Please have a look at our promo video:    http://www.students4all.com/az_new.php?PageName=company&amp;l=en",1
886,764944916896895,1479410105631173," Thank you for liking the post about our free student service!   To subscribe the Atrium Hanoi Hotel, can you please send us a direct contact concerning Internships at info@students4all.com?  ",1
887,764944916896895,151462301571537," ARE YOU A HOTEL OR RESORT SEARCHING INTERNS FOR FREE?    We provide a direct contact with international students, to offer high quality internships. Students4all is a professional service for hotels without any costs.    Please have a look at our promo video:    http://www.students4all.com/az_new.php?PageName=company&amp;l=en",1
888,764944916896895,164636565409," ARE YOU A HOTEL OR RESORT SEARCHING INTERNS FOR FREE?    We provide a direct contact with international students, to offer high quality internships. Students4all is a professional service for hotels without any costs.    Please have a look at our promo video:    http://www.students4all.com/az_new.php?PageName=company&amp;l=en",1
889,764944916896895,262929017175213," ARE  YOU A HOTEL OR RESORT SEARCHING INTERNS FOR FREE?    We provide a direct contact with international students, to offer high quality internships. Students4all is a professional service for hotels without any costs.    Please have a look at our promo video:    http://www.students4all.com/az_new.php?PageName=company&amp;l=en",1
890,764944916896895,293947680762224," ARE YOU A HOTEL OR RESORT SEARCHING INTERNS FOR FREE?    We provide a direct contact with international students, to offer high quality internships. Students4all is a professional service for hotels without any costs.    Please have a look at our promo video:    http://www.students4all.com/az_new.php?PageName=company&amp;l=en",1
891,764944916896895,482696451814053," ARE  YOU A HOTEL OR RESORT SEARCHING INTERNS FOR FREE?    We provide a direct contact with international students, to offer high quality internships. Students4all is a professional service for hotels without any costs.    Please have a look at our promo video:    http://www.students4all.com/az_new.php?PageName=company&amp;l=en",1
892,778739695,189209361267196,Good luck to Bruce today. ....hope it all goes well for you both...,1
893,780034873,803869132985727,Is the best hotel in Nha Trang,1
894,780315366,343606679138879,Way to go Sam!!!!!!!,1
895,780757511,370071059683160,"Looks great guys, hope you are having some fun amongst all the work.",1
896,784591514,204758482905250,"Thanks to our 10/7/2014 tour guide Tran Hoan, And Beautiful tour assistant Ms. Vi, your service very good and helpful, com on, hen gap lai",1
897,785714562,308846225876171,Fantastic time at Halong Bay (dec 2013);,1
898,789214489,844296012305313,"Mr Than after getting his Aussie hat - well deserved, he gives excellent service !",1
899,789894738,186513324707814,you guys are awesome! we stayed there this past february and had the best time. THANKS!,1
900,790345337,640106616045345,Vietnam day:); enjoying :xxxx,1
901,791623216,323940062859," I was the second place winner to your ""question of the day"" on November 7th... I messaged you all my info and still haven't recieved my gift certificate in the mail yet",0
902,792114082,671410232917210,Thank you Essencehanoihotel staff for making our stay enjoyable!,1
903,795180541,1502218643346817,Congratulations !!!,1
904,796459721,164636565409," hành trang đi làm :""3   #  wedding     #  shooting      #  journalism     #  iphone     #  VSCOcam ",1
905,801339687,766069070177769,The beautiful mama to look after you! X,1
906,808203093,323940062859,"Hello, I made a reservation yesterday for 20th Oct. It is under the name of Rajat Kheria. Can you please send me a copy of the reservation. My email address is sarafagrata@gmail.com. Also, I became a member also so will early check in apply to this reservation?",1
907,816322845,1452357201686673,"This is always a wonderful place to stay the staff are welcoming and friendly, it feels like coming home.",1
908,819933894,317492115048091, With the friendliest and helpful locals ive met in Vietnam! Maraming Salamat (Thank you very much); for the warm welcome Hanoi Old Centre Hotel! XoXo  Mia from ,1
909,821310466,563917740343279,Thank you all for being so friendly and welcoming. We had a great time!! Lots of Love to you all x x x,1
910,821352574,117843318367122, Ngắm ngta bơi chứ k đc bơi  #  summer     #  apricot     #  hotel     #  teamDaLoc ,1
911,833838451,197455960317138,"Kimmy, Thuy and crew - thank you for taking such good care of me. xoxo",1
912,8339577,1470515046537744,Here's another good one.,1
913,837596601,560665447322079, Just want to stay a big thank you to all at Hoi An VIVA Homestay.  A couple of us stayed with you a couple of weeks back and we had a super time.  Thank you so much!  Just a short review below featured in my Top 5 Hotels of SE Asia!  ,1
914,837889636239556,1408835689351854,Hân hạnh đươc phục vụ quý khách!,1
915,83901925,664463123648005, Lost and found! (keys); ,0
916,839770260,1562513834011933,Thank you for a wonderful stay. I wrote about our experiences in Phong Nha. Hope you enjoy the read!!,1
917,843531903,1641867359375840, handsome skipper  ,1
918,844739888,465704200150560, Like rùi nhớ cho thẻ giảm giá   Le Quoc Tri,1
919,847475396,936624199834683, My new adopted Nan!,1
920,849805332,525045287564418,Oli enjoying some ps4 at funtastic hostel!,1
921,851640346,151462301571537," We loved this hotel!!   The staff were fabulous,nothing was too much trouble, and the hotel was very central, you could walk everywhere from it, and I am not a walker.   It had everything you could want in a reasonably priced hotel. We arrived early morning on the overnight train from Hoi An, and the hotel arranged for us to be met.  Could not have been easier!! ",1
922,852785200,255163191262710,My running shoes follow me wherever I go.,1
923,858721107533415,664463123648005, Thank you so much Eden! I had a great time playing for you. If you enjoyed my set then check out my page for more of the same.    http://www.soundcloud.com/godkomplex,1
924,8634981,262929017175213,"Hello, I would like to stay with you this Sunday but am looking to watch American football, the NFC championship game Green Bay Packers vs Seattle Seahawks. Do you know if you will get it in at hotel? I believe it is on Fox sports at 3am Hanoi time on Monday morning. Thank you!",1
925,879385031,525045287564418,One year since I stayed with you as one of your first guests! Happy One Year Anniversary Funtastic Hostel - one of the best hostels I've ever stayed in!!!! Xxx,1
926,881120455,323940062859,When will you be announcing the winners for yesterdays contest giveaway? ,1
927,891675260,314116302056158,I'm looking forward to my stay in January 2016!!,1
928,892810197,116431445169619,I booked a stay for 2/14 to 2/16 which I am looking forward to.  I sent an email with several questions I had but have never gotten a response.  Most pressing is where I send my information for the visa on arrival.  I arrive in Hanoi on 2/14 so want to make sure I get the letter with ample time.  Thanks for your help.  ,1
929,964722103583391,213802148654012,"Die Firma IKARUS  SOLAR SRL , bietet den ersten 30 Hotels und Gastbetrieben, welche sich auf unserer Facebook melden einen kostenlosen Energie Check vor Ort an. Unsere Techniker werden Ihre Anlage checken und Sie bestens Beraten.",1
930,454044878060969,126883330726174, WiFi here is supposed to be pretty fast (not certified);  http://www.hotelwifitest.com/hotels/vn/hanoi/prince-hanoi-hotel/,0
931,454044878060969,135121083347092, WiFi here is supposed to be ok (not certified);  http://www.hotelwifitest.com/hotels/vn/hanoi/paradise-boutique-hotel/,0
932,454044878060969,1470426779871002, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-diamond-hotel/,0
933,454044878060969,1470515046537744, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hoi-an/joy-hoi-an-homestay/,0
934,454044878060969,147680342090458, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/camel-city-hotel/,0
935,454044878060969,1479410105631173, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/atrium-hanoi-hotel/,0
936,454044878060969,1486141631617711, WiFi here is supposed to be pretty fast  https://www.hotelwifitest.com/hotels/vn/hanoi/silk-queen-hotel/,0
937,454044878060969,1502218643346817, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/eclipse-legend-hotel/,0
938,454044878060969,151462301571537, WiFi here seems to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-elegance-ruby-hotel/,0
939,454044878060969,1525024751057588, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/golden-orchid-hotel/,0
940,454044878060969,153977564805074, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-glance-hotel/,0
941,454044878060969,157752174347327, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/np/bhaktapur/cosy-hotel/,0
942,454044878060969,164636565409, WiFi here seems to be ok  https://www.hotelwifitest.com/hotels/vn/hanoi/sheraton-hanoi-hotel/,0
943,454044878060969,168130960003446, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-eclipse-hotel/,0
944,454044878060969,170519889738520, WiFi here is supposed to be pretty fast (not certified);  http://www.hotelwifitest.com/hotels/vn/hanoi/celia-hotel-hanoi/,0
945,454044878060969,179109095503730, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/golden-hotel-hanoi/,0
946,454044878060969,186513324707814, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/art-hotel/,0
947,454044878060969,193980080757916, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/vietnam-backpacker-hostels-downtown/,0
948,454044878060969,207161862741164, WiFi here is supposed to be pretty fast (not certified);  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-asia-star-hotel/,0
949,454044878060969,209473922596356, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-charming-hotel/,0
950,454044878060969,210824802405318, WiFi here is supposed to be pretty fast (not certified);  http://www.hotelwifitest.com/hotels/vn/hanoi/blue-moon-hotel/,0
951,454044878060969,213011165430942, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/hanoi-hibiscus-hotel-1/,0
952,454044878060969,214050905441687, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/da-nang/dana-pearl-hotel/,0
953,454044878060969,220075471523469, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/lenid-hanoi-hotel/,0
954,454044878060969,221652474655457, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/nova-hotel/,0
955,454044878060969,233138226821503," WiFi here seems to be very fast (crowd-tested, not certified);  http://www.hotelwifitest.com/hotels/vn/hanoi/indochina-queen-hotel-ii/",0
956,454044878060969,262929017175213, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/hilton-garden-inn-hanoi/,0
957,454044878060969,265312270305501, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/old-street-hotel/,0
958,454044878060969,269514643174666, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/tr/istanbul/celine-hotel/,0
959,454044878060969,315714985299528, WiFi here is supposed to be ok  http://www.hotelwifitest.com/hotels/vn/hanoi/sahul-hotel/,0
960,454044878060969,482696451814053, WiFi here is supposed to be pretty fast  http://www.hotelwifitest.com/hotels/vn/hanoi/new-vision-hotel/,0
961,100000662080857,1583057775263020, Early rise at the @diamondseahotel.danang    For the next 24 hours I will be as much in the air as on the ground flight plan: Da Nang - Ho Chi Minh City Ho Chi Minh City - Bangkok  Bangkok - Doha  Doha - Amsterdam   Fingers crossed for no delays  ️,1
